rows=7191
cols=7191
(31, 2, 1086402870)
(31, 3, 958313760)
(31, 4, 1932282336)
(31, 9, -477837886)
(31, 10, -1790668884)
(31, 12, -1964753399)
(31, 15, -932816048)
(31, 17, 1527240168)
(31, 23, -901075128)
(31, 25, 1782411750)
(31, 33, 182554422)
(31, 34, -2019556980)
(31, 37, -1188058032)
(31, 48, -945715728)
(31, 49, 278092972)
(31, 51, -1790043976)
(31, 53, -229841464)
(31, 57, 1428551728)
(31, 58, -709964342)
(31, 61, 1221737700)
(31, 65, 242223929)
(31, 76, -417533504)
(31, 80, 880794995)
(31, 101, 1165646496)
(31, 103, -52931140)
(31, 104, 791852528)
(31, 109, 193114542)
(31, 114, -103666106)
(31, 122, -2106654082)
(31, 124, -1618261135)
(31, 141, 1672288072)
(31, 143, -598861830)
(31, 152, -1853359950)
(31, 155, -1507503296)
(31, 159, 1648024530)
(31, 167, 62332634)
(31, 170, 1562590480)
(31, 172, -1815620048)
(31, 175, 852387188)
(31, 177, -736225944)
(31, 179, 481700927)
(31, 181, -1440615452)
(31, 200, -1554306552)
(31, 201, -474341846)
(31, 202, -466903560)
(31, 205, -866259452)
(31, 211, 401582300)
(31, 216, -1117067080)
(31, 223, 2024448942)
(31, 226, -589170400)
(31, 231, 74566643)
(31, 233, -2049080304)
(31, 244, -1879728636)
(31, 263, 2061870772)
(31, 264, -1545285624)
(31, 266, 436603411)
(31, 269, -573870902)
(31, 270, 1183627550)
(31, 281, -1778504879)
(31, 285, -1286976506)
(31, 286, 980814518)
(31, 294, -551256480)
(31, 295, -1506632136)
(31, 304, 52368126)
(31, 309, -230017006)
(31, 323, 1803804848)
(31, 326, -836359180)
(31, 327, 2084888628)
(31, 328, 1813564798)
(31, 331, -1499166762)
(31, 332, 701450912)
(31, 334, 284698023)
(31, 337, 1470363536)
(31, 341, 1884226232)
(31, 349, -1910693820)
(31, 350, -1392229956)
(31, 352, -499740448)
(31, 355, -1861448506)
(31, 356, 1255309763)
(31, 357, 583202604)
(31, 362, 1909591982)
(31, 365, -2077792407)
(31, 366, 1541551140)
(31, 368, -907884388)
(31, 377, 403354316)
(31, 382, -91979049)
(31, 398, -1328757264)
(31, 400, -2050999756)
(31, 401, -359824759)
(31, 406, -403949372)
(31, 409, -1331250620)
(31, 413, 543508288)
(31, 415, -521442497)
(31, 430, 864448558)
(31, 431, -858827700)
(31, 433, -1206599470)
(31, 446, 1106724504)
(31, 449, 843216312)
(31, 455, 1405264014)
(31, 470, -1605690762)
(31, 473, -1616772972)
(31, 474, 858092601)
(31, 475, 2054224946)
(31, 476, -648889545)
(31, 483, -419310842)
(31, 489, -1935621256)
(31, 490, 387226242)
(31, 495, 773069616)
(31, 498, 1632413826)
(31, 501, 1891470512)
(31, 505, -1986276380)
(31, 506, 2061710608)
(31, 510, 1826765342)
(31, 512, 1753309881)
(31, 514, 1904791585)
(31, 517, -681876864)
(31, 518, 1291386606)
(31, 520, 878071206)
(31, 535, 1508546798)
(31, 537, -44516273)
(31, 538, -1258719228)
