rows=1360
cols=3665
(27, 28, -991500479)
(27, 32, -1074932367)
(27, 36, 1031417699)
(27, 61, -1059774450)
(27, 114, -1114034124)
(27, 142, -1374319638)
(27, 146, 686521428)
(27, 171, 486512983)
(27, 194, 483907066)
(27, 226, 231282355)
(27, 239, -817311548)
(27, 258, 477649220)
(27, 282, 2124032024)
(27, 327, 907122288)
(27, 375, -727944153)
(27, 389, -1005450177)
(27, 446, -557441360)
(27, 475, -1993574736)
(27, 499, -1247445523)
(27, 531, 1329699468)
(27, 543, -1916516757)
(27, 582, -476428219)
(27, 597, 64537901)
(27, 643, -2005846322)
(27, 741, 13161173)
(27, 750, -1370220142)
(27, 763, -1810128881)
(27, 831, -1120670131)
(27, 864, 1354939592)
(27, 965, 1887759508)
(27, 990, 528729479)
(27, 1021, 1018937262)
(27, 1045, 475350175)
(27, 1056, -1662621082)
(27, 1178, -724646456)
(27, 1239, 908044125)
(27, 1260, 168497971)
(27, 1268, 1131516774)
(27, 1277, -751058546)
(27, 1288, 1855875480)
(27, 1290, 352890740)
(27, 1297, -1739649276)
(27, 1305, -413112788)
(27, 1336, 1867283809)
(27, 1357, 2143456291)
(27, 1364, 1891259802)
(27, 1365, 1888140146)
(27, 1443, 1640154553)
(27, 1495, -1026599631)
(27, 1501, 998061866)
(27, 1542, 1995275175)
(27, 1608, 1749827648)
(27, 1625, -75392078)
(27, 1648, 2064040336)
(27, 1759, 1097901310)
(27, 1777, 699598706)
(27, 1780, -95296916)
(27, 1814, 1304629684)
(27, 1819, -577167518)
(27, 1835, -1080102014)
(27, 1842, 1478346268)
(27, 1862, -284853726)
(27, 1908, -1109723492)
(27, 2007, 747733435)
(27, 2009, -1316395889)
(27, 2041, -1445016022)
(27, 2043, -209429440)
(27, 2056, 824593399)
(27, 2095, 5637169)
(27, 2139, 346360142)
(27, 2221, 358270171)
(27, 2226, -254075491)
(27, 2244, 1774381419)
(27, 2270, 507557621)
(27, 2316, -573895813)
(27, 2344, 1366029553)
(27, 2398, -1044903296)
(27, 2427, 841485559)
(27, 2439, -1224890358)
(27, 2444, -2067517851)
(27, 2466, -35744707)
(27, 2489, 514246144)
(27, 2491, -1839902188)
(27, 2502, 247128172)
(27, 2510, 591397581)
(27, 2623, -1115063069)
(27, 2625, 246938914)
(27, 2627, 825594316)
(27, 2628, 346742848)
(27, 2640, -294940313)
(27, 2641, 9669620)
(27, 2648, -77982245)
(27, 2674, -1358581763)
(27, 2682, -771381267)
(27, 2693, -2001840044)
(27, 2708, -710998824)
(27, 2766, -1117708405)
(27, 2815, 568291691)
(27, 2861, -172300724)
(27, 2869, 97519505)
(27, 2981, -919803214)
(27, 2987, -1650869260)
(27, 3016, 799449137)
(27, 3046, -1480955892)
(27, 3059, 687534900)
(27, 3073, 1066073774)
(27, 3085, -579170377)
(27, 3130, 451855781)
(27, 3133, 817940588)
(27, 3199, -1205656768)
(27, 3210, -953541612)
(27, 3228, -332526257)
(27, 3280, -594947359)
(27, 3431, 124276798)
(27, 3457, -1042237815)
(27, 3553, 1429790067)
(27, 3563, 1397764845)
(27, 3643, 233900746)
(87, 18, -1346756698)
(87, 23, 82077723)
(87, 39, 1892215398)
(87, 44, -1212217771)
(87, 94, -1994209716)
(87, 98, -2087111494)
(87, 115, 413363710)
(87, 164, 1118666699)
(87, 183, -1197924137)
(87, 218, -1848913516)
(87, 270, -667950529)
(87, 314, -1363528213)
(87, 339, 575188931)
(87, 502, 610581718)
(87, 544, -1533768561)
(87, 545, 1832252175)
(87, 551, 605405047)
(87, 646, 1243951181)
(87, 657, -186569049)
(87, 676, -1401319729)
(87, 678, -911373489)
(87, 686, 790734042)
(87, 690, 394166009)
(87, 691, 60170295)
(87, 692, 1084085721)
(87, 728, -1077403747)
(87, 757, 2015947536)
(87, 796, 2046713591)
(87, 808, -1528548806)
(87, 966, 468916896)
