rows=7191
cols=3881
(24, 22, -43780598)
(24, 295, 732694918)
(24, 332, 1750708863)
(24, 349, -1878079603)
(24, 361, -1275073)
(24, 485, 1911564926)
(24, 486, -1472203623)
(24, 494, -1443803899)
(24, 540, 43912787)
(24, 548, -1503608518)
(24, 584, 1419486681)
(24, 589, 1507346095)
(24, 679, 1485457179)
(24, 690, 1672830322)
(24, 714, 94911999)
(24, 872, 12151233)
(24, 962, 472542691)
(24, 1000, -441758885)
(24, 1001, 1712099573)
(24, 1026, 1830458496)
(24, 1036, -2024812850)
(24, 1083, -1784536055)
(24, 1101, -822385665)
(24, 1188, 533629011)
(24, 1206, 1879764590)
(24, 1238, 1414674037)
(24, 1331, 1742211288)
(24, 1423, -397017500)
(24, 1430, -1523144288)
(24, 1443, 1314162072)
(24, 1529, 1821960895)
(24, 1630, -460710743)
(24, 1664, -1778454398)
(24, 1693, 1304200770)
(24, 1713, 1362340727)
(24, 1739, -903459241)
(24, 1742, -575966521)
(24, 1802, 649348566)
(24, 1803, 695776685)
(24, 1820, -1197125999)
(24, 1849, -676586900)
(24, 1890, -1073077075)
(24, 1947, 660044212)
(24, 2006, -2123031063)
(24, 2020, 935440095)
(24, 2042, -852062006)
(24, 2082, -1627671742)
(24, 2141, -1101352849)
(24, 2216, -2013990975)
(24, 2320, 1950322109)
(24, 2363, -1823223569)
(24, 2378, 2119172167)
(24, 2412, 1368416268)
(24, 2424, 517968090)
(24, 2438, 1588655440)
(24, 2644, -315717070)
(24, 2814, 1901187465)
(24, 2844, 1165517604)
(24, 2850, 955413215)
(24, 2885, -662112792)
(24, 2930, 22709184)
(24, 3041, 45533126)
(24, 3055, -1702354775)
(24, 3068, -74280211)
(24, 3110, 770555495)
(24, 3114, 1099171175)
(24, 3171, 1058554851)
(24, 3179, -617310389)
(24, 3209, 1659255688)
(24, 3217, 1963011188)
(24, 3219, 1028009942)
(24, 3247, -733962454)
(24, 3250, -1413601868)
(24, 3270, 1573137379)
(24, 3354, 498869285)
(24, 3388, -275558789)
(24, 3455, -534579896)
(24, 3497, 2026769197)
(24, 3558, -209582328)
(24, 3568, 1289630277)
(24, 3600, 1821525057)
(24, 3752, -1388069110)
(24, 3790, 616283940)
(24, 3795, 2128305003)
(24, 3821, 539633913)
(24, 3851, 483135156)
(24, 3875, -1150593284)
(92, 18, -1966552198)
(92, 28, 1489724173)
(92, 32, -433423111)
(92, 41, 654088306)
(92, 43, 154636647)
(92, 62, 1261737652)
(92, 83, 1731329924)
(92, 187, -1735528147)
(92, 285, -1577576148)
(92, 331, -1841008724)
(92, 333, -895379880)
(92, 353, -847701822)
(92, 443, -1297690517)
(92, 489, -320950520)
(92, 597, -513308737)
(92, 613, 1440517373)
(92, 650, -1953568016)
(92, 686, -2124922207)
(92, 720, 598179066)
(92, 733, -1504716294)
(92, 734, 1092734008)
(92, 742, 1204393933)
(92, 762, 1717455755)
(92, 774, 1662241051)
(92, 787, 1880322726)
(92, 911, -339695781)
(92, 918, 1345293772)
(92, 936, -178848829)
(92, 967, -1513334048)
(92, 1091, 942154163)
(92, 1169, 1484974288)
(92, 1200, -568632886)
(92, 1211, 1278422824)
(92, 1272, 91382248)
(92, 1330, -393737555)
(92, 1337, 722195620)
(92, 1347, -556354892)
(92, 1371, 1626470525)
(92, 1385, 127684009)
(92, 1408, -1673908021)
(92, 1426, 1074089542)
(92, 1452, 916338603)
(92, 1454, 86614725)
(92, 1472, -1137435368)
(92, 1479, 110554245)
(92, 1517, -2133947962)
(92, 1548, -709422636)
(92, 1607, 1436736152)
(92, 1618, 1653087260)
(92, 1647, 830724000)
(92, 1685, -718232280)
(92, 1725, 1916609706)
(92, 1756, 1960677042)
(92, 1787, 1907342477)
(92, 1790, 114981508)
(92, 1834, 752729385)
(92, 1943, 865889376)
(92, 1986, -1972050706)
(92, 1989, -1850297543)
(92, 2019, 666988686)
(92, 2029, 916218948)
(92, 2062, 152228646)
(92, 2129, 16229972)
(92, 2148, -1591177180)
(92, 2195, 393170605)
