rows=3822
cols=4427
(10, 69, 1071289075)
(10, 134, -749833918)
(10, 139, -924955895)
(10, 157, -1395671976)
(10, 170, -1586253513)
(10, 191, -1974510080)
(10, 213, 497982195)
(10, 214, -699456769)
(10, 217, 2128294385)
(10, 233, 1610015434)
(10, 255, 505146059)
(10, 271, -1165977548)
(10, 306, 514593105)
(10, 345, 1312544650)
(10, 381, 949987295)
(10, 382, -64370000)
(10, 463, -845359579)
(10, 493, -358944448)
(10, 494, -936059587)
(10, 501, 166588270)
(10, 508, 79610746)
(10, 526, 1046525616)
(10, 542, 684471730)
(10, 562, 966451660)
(10, 594, 620480977)
(10, 703, -1531613402)
(10, 725, -223143227)
(10, 739, 1381036344)
(10, 762, 1819178710)
(10, 788, 1782639020)
(10, 790, 1419977535)
(10, 828, -2066215188)
(10, 836, -756657219)
(10, 841, 1146850816)
(10, 856, 998505777)
(10, 910, -536106731)
(10, 923, 359775413)
(10, 937, -328922781)
(10, 1016, -137136745)
(10, 1049, 195197701)
(10, 1097, 1937719102)
(10, 1125, -1406303692)
(10, 1225, -236400592)
(10, 1232, -1975907911)
(10, 1249, 2001137393)
(10, 1259, -1586860158)
(10, 1262, -515909602)
(10, 1329, 959404799)
(10, 1360, -871154672)
(10, 1399, 1740301201)
(10, 1405, 2074227936)
(10, 1484, 339065138)
(10, 1488, 1434001953)
(10, 1550, -1477080666)
(10, 1585, 259454459)
(10, 1609, -1552689378)
(10, 1639, -1717693862)
(10, 1650, 1131861420)
(10, 1688, -1000518978)
(10, 1779, 1630326765)
(10, 1815, -1550046811)
(10, 1844, 1582154365)
(10, 1862, 1899834503)
(10, 1894, -1648380169)
(10, 1940, 797789721)
(10, 1953, -78504834)
(10, 2070, -1581713468)
(10, 2084, 1199538504)
(10, 2197, 776739463)
(10, 2224, -1232054442)
(10, 2235, 88641520)
(10, 2287, 49047530)
(10, 2309, 1752139904)
(10, 2318, 538317770)
(10, 2342, -1990690799)
(10, 2361, -1588641222)
(10, 2462, 1656718568)
(10, 2472, 1318505429)
(10, 2539, -1102205647)
(10, 2572, -1477108429)
(10, 2584, -1367783238)
(10, 2616, 85485819)
(10, 2617, -514968453)
(10, 2633, 1107067609)
(10, 2645, -400316291)
(10, 2692, 1701139079)
(10, 2699, 820472080)
(10, 2706, 1233911905)
(10, 2835, -2048802573)
(10, 2857, 975120855)
(10, 2874, -1699212765)
(10, 2971, 642513306)
(10, 2977, -1259551585)
(10, 3084, 702855760)
(10, 3131, 1988038757)
(10, 3176, 1118574787)
(10, 3180, -1386695262)
(10, 3183, -2112066262)
(10, 3196, -1711114350)
(10, 3212, -828555491)
(10, 3213, -1254595502)
(10, 3290, 1509639630)
(10, 3299, -945944977)
(10, 3309, -149093540)
(10, 3342, -865579336)
(10, 3343, -56044083)
(10, 3382, 1599109222)
(10, 3397, 1048445218)
(10, 3506, 2025382727)
(10, 3513, 1285074678)
(10, 3580, 817303131)
(10, 3769, 2059897523)
