rows=7191
cols=3881
(31, 8, -1324622206)
(31, 126, -633512966)
(31, 145, 1979256327)
(31, 249, -1870905986)
(31, 325, 448834570)
(31, 356, 971768262)
(31, 360, 1129166921)
(31, 382, -904533199)
(31, 394, 1132124809)
(31, 399, 145026564)
(31, 468, 1078593393)
(31, 534, 1368583813)
(31, 560, 824672916)
(31, 614, 1411241262)
(31, 633, 146431655)
(31, 640, 2121312350)
(31, 683, -1682472536)
(31, 730, 319274496)
(31, 739, 396406276)
(31, 769, -1722473133)
(31, 772, 398215164)
(31, 799, 405459177)
(31, 820, -1465397050)
(31, 861, 835473248)
(31, 872, -236802760)
(31, 891, 1569551383)
(31, 960, 1499289686)
(31, 969, -660519251)
(31, 978, -1752472798)
(31, 982, -1013092021)
(31, 990, -2055109555)
(31, 1087, -1728415434)
(31, 1088, -1805700566)
(31, 1103, 32827467)
(31, 1122, 121085679)
(31, 1128, 1319669398)
(31, 1145, -577943919)
(31, 1179, -1681672656)
(31, 1205, -994546337)
(31, 1214, 2043107160)
(31, 1261, 519630128)
(31, 1333, -151239828)
(31, 1336, -1666385266)
(31, 1340, 218691424)
(31, 1361, 1029159496)
(31, 1374, 321155066)
(31, 1384, -1026739752)
(31, 1408, -46149434)
(31, 1423, -421666073)
(31, 1435, -1968462850)
(31, 1443, -756847344)
(31, 1460, -1564005127)
(31, 1501, 988070021)
(31, 1509, 1372236760)
(31, 1515, 890417847)
(31, 1622, -1859332643)
(31, 1809, -85633881)
(31, 1810, 232482107)
(31, 1816, 802900272)
(31, 1935, 58905214)
(31, 1984, -1985565328)
(31, 2114, -1709064587)
(31, 2123, -1474846065)
(31, 2132, 1620238007)
(31, 2144, -1334290936)
(31, 2160, 1720833951)
(31, 2173, -1163666598)
(31, 2193, 734065511)
(31, 2277, 1943084209)
(31, 2282, 356450673)
(31, 2318, 622132634)
(31, 2326, 946868732)
(31, 2337, -1770652272)
(31, 2399, -221780803)
(31, 2447, -2114424491)
(31, 2456, 111075342)
(31, 2473, -290989586)
(31, 2474, -948814277)
(31, 2531, 1002358145)
(31, 2532, 667973573)
(31, 2544, 850646281)
(31, 2577, -841972453)
(31, 2627, -1105621945)
(31, 2656, -1947139086)
(31, 2660, -1285557150)
(31, 2662, -1282505273)
(31, 2708, 366496687)
(31, 2745, 857160197)
(31, 2761, -1059879828)
(31, 2767, -120691251)
(31, 2775, 159116005)
(31, 2807, 1924522816)
(31, 2832, 1141644190)
(31, 2872, 506897637)
(31, 2876, 559183071)
(31, 2903, 1533714368)
(31, 2921, 1020131735)
(31, 2925, 14683058)
(31, 2929, 1488466055)
(31, 2989, 1885926293)
(31, 3018, 1081306908)
(31, 3026, -1207453080)
(31, 3081, 1718541296)
(31, 3090, -636473980)
(31, 3100, 1498574051)
(31, 3108, -824820833)
(31, 3109, -756740170)
(31, 3167, -1077753158)
(31, 3183, -842766242)
(31, 3190, 1388654152)
(31, 3210, -789408254)
(31, 3296, -923875320)
(31, 3300, -594906411)
(31, 3329, -5811664)
(31, 3350, 1713349084)
(31, 3365, 1669236781)
(31, 3381, -1437771600)
(31, 3403, 584823476)
(31, 3418, -1687135295)
(31, 3458, -1456021766)
(31, 3466, 1770893095)
(31, 3469, 309092175)
(31, 3484, 849710841)
(31, 3500, 30421458)
(31, 3503, 1868253627)
(31, 3511, -216439784)
(31, 3551, 860575820)
(31, 3556, -1765817184)
(31, 3569, -1743068994)
(31, 3610, 1954169879)
(31, 3654, -1389928600)
(31, 3666, -662289234)
(31, 3672, -618976922)
(31, 3674, -1607300526)
(31, 3716, 1927364467)
(31, 3755, 1166580479)
(69, 88, 1677752662)
(69, 90, -926500754)
(69, 111, -1002034484)
(69, 137, 800132393)
(69, 162, 2031039516)
(69, 209, 1957994407)
(69, 216, 136777712)
(69, 243, -2048473330)
(69, 455, 657174495)
(69, 467, 1127295293)
(69, 541, 1076689954)
(69, 599, 1855173051)
(69, 602, -1430155076)
(69, 620, -270278435)
(69, 628, -50661309)
(69, 670, -1883719369)
(69, 750, -1673598115)
(69, 819, 1279110956)
(69, 853, -126795331)
(69, 889, -668795984)
(69, 930, 965857856)
(69, 935, -375088686)
(69, 1063, -374775153)
(69, 1123, -1028198567)
(69, 1142, -1681569433)
(69, 1175, -257960708)
(69, 1189, 1019989284)
(69, 1282, -589843151)
(69, 1313, 743428834)
(69, 1330, -2113011162)
(69, 1337, 2051989917)
(69, 1341, -1177521080)
(69, 1346, -1483988987)
(69, 1411, -144953539)
(69, 1430, -1222517869)
(69, 1490, 1571865326)
(69, 1528, 1940850177)
(69, 1582, 656690995)
(69, 1583, -304686151)
(69, 1598, -793627893)
(69, 1697, -986214339)
(69, 1704, 1084081884)
(69, 1804, 1523718773)
(69, 1814, -854352379)
(69, 1826, 399458054)
(69, 1837, -716320137)
(69, 1844, 1374592311)
(69, 1847, -1085075902)
(69, 1866, -2016586516)
(69, 1867, 766170595)
(69, 1871, -1660656352)
(69, 1887, 493280536)
(69, 1893, 1854509592)
(69, 1901, 259171859)
(69, 1912, -1854011874)
(69, 1917, -2048296615)
(69, 1943, -1810233444)
(69, 2010, 2013730644)
(69, 2129, -1173629381)
(69, 2143, 987503559)
(69, 2151, 1688153724)
(69, 2166, 908147196)
(69, 2223, -1329623013)
(69, 2307, 358215434)
(69, 2360, -2084436615)
(69, 2397, 1115490511)
(69, 2442, 470665433)
(69, 2460, 1054117030)
(69, 2468, 460357148)
(69, 2500, 1580073602)
(69, 2550, 2050995599)
(69, 2607, 2020669770)
(69, 2610, -1184104736)
(69, 2618, 692177477)
(69, 2658, 1343094385)
(69, 2672, -1535842706)
(69, 2689, -234377697)
(69, 2763, -912944102)
(69, 2834, -534640914)
(69, 2894, -2041197473)
(69, 2898, 1729018971)
(69, 2935, -263726507)
(69, 2975, -847148853)
(69, 3145, 335808519)
(69, 3163, -1897495168)
(69, 3217, -907670992)
(69, 3305, -425567625)
(69, 3320, 469103574)
(69, 3324, 1769261346)
(69, 3388, 2036230387)
(69, 3459, 829288358)
(69, 3467, 526823914)
(69, 3482, 559862135)
(69, 3539, -159098851)
(69, 3636, 1944862397)
(69, 3676, -231303615)
(69, 3750, 61064908)
(69, 3878, -174216289)
(71, 35, -1990046777)
(71, 36, -2014414748)
(71, 47, 145278904)
(71, 72, 792484415)
(71, 78, -626906833)
(71, 131, -516290865)
(71, 160, -211953235)
(71, 225, 1016509706)
