rows=3665
cols=1360
(12, 34, -1460651478)
(12, 67, -1830610957)
(12, 137, -2041964128)
(12, 158, 1578792164)
(12, 159, -1359860110)
(12, 166, -967777007)
(12, 225, -524486394)
(12, 258, -350482091)
(12, 291, -330704321)
(12, 437, -177002573)
(12, 454, -1404463447)
(12, 492, 638992906)
(12, 502, -787233003)
(12, 512, 2048707933)
(12, 537, 380676647)
(12, 560, 760796888)
(12, 631, -578590290)
(12, 640, -1897788232)
(12, 687, -198530757)
(12, 774, 1318523019)
(12, 809, -707835455)
(12, 878, 1008186099)
(12, 928, 688832534)
(12, 941, -158438574)
(12, 960, 566397232)
(12, 975, 1419290414)
(12, 991, -1428611695)
(12, 1003, 854306171)
(12, 1022, 434980580)
(12, 1079, -81960583)
(12, 1211, 1260551075)
(12, 1213, 979217419)
(12, 1222, 1882089857)
(12, 1226, -672277417)
(12, 1233, 2090211094)
(12, 1282, -382106765)
(38, 40, -1592816996)
(38, 194, -1895699102)
(38, 261, -442612970)
(38, 281, -1838022091)
(38, 384, -1566990218)
(38, 417, -1143425714)
(38, 470, 611007191)
(38, 488, 1156911648)
(38, 502, 1568335997)
(38, 521, -1160249045)
(38, 549, 148779895)
(38, 624, 919150583)
(38, 634, -986618340)
(38, 635, 425433797)
(38, 682, 1130708697)
(38, 714, 2022430298)
(38, 761, -78014029)
(38, 800, -232775293)
(38, 868, -1621288633)
(38, 882, -2002882882)
(38, 884, 361017774)
(38, 898, -1654957521)
(38, 912, 807251877)
(38, 1043, 566652169)
(38, 1100, 1392472790)
(38, 1103, 28169643)
(38, 1105, -688599120)
(38, 1189, 2115434036)
(38, 1243, 1359789776)
(38, 1313, 177596711)
(38, 1323, -1746119572)
(45, 54, -1932245583)
(45, 57, -1694241824)
(45, 59, 2119724660)
(45, 134, 1824923277)
(45, 152, -1784936545)
(45, 170, -508358347)
(45, 182, -846178298)
(45, 205, -479875748)
(45, 238, 1636053114)
(45, 256, 782759676)
(45, 259, -566219994)
(45, 274, 2085302734)
(45, 281, 1744774215)
(45, 284, -827697122)
(45, 339, -803242536)
(45, 355, -1674136292)
(45, 362, -575998799)
(45, 365, 1903508325)
(45, 388, 1376618034)
(45, 436, 604687829)
(45, 450, -1160408428)
(45, 478, 1604826023)
(45, 560, 1148340674)
(45, 623, 1090600404)
(45, 691, -1295101136)
(45, 740, 777357121)
(45, 767, 2111581489)
(45, 797, 1827303168)
(45, 831, -2114263953)
(45, 838, -1267811292)
(45, 905, -1724617679)
(45, 924, -1613357241)
(45, 975, -600020526)
(45, 1048, -225389818)
(45, 1081, -904771158)
(45, 1093, 898062913)
(45, 1131, -2067930732)
(45, 1248, -718838707)
(45, 1274, -1400622035)
(45, 1295, -1708233323)
